2727	222
4295	2727
2773	2785
744	2727
1641	3518
1641	478
1641	88
2725	4295
668	1795
88	668
222	4295
225	1641
3222	4268
4850	2617
668	4880
668	2335
1076	971
1991	971
971	2380
2465	287
5193	4717
5193	4716
3978	4716
3815	4716
960	3717
3717	1078
3619	3619
3107	3619
1154	4625
2355	824
871	2592
4577	1200
4716	4328
3463	4716
4716	1091
5193	4719
2002	2341
800	1633
1113	1113
2500	2396
3524	2349
2700	2353
800	3696
2702	1076
1780	219
2232	374
2414	5019
1047	1032
3116	1049
1237	1237
252	2233
2233	2232
4636	4321
4321	4650
4319	4319
4321	1442
633	2402
2196	3528
1960	1462
4947	1963
5185	2098
2098	3914
3294	2098
2098	4556
733	2076
1420	2075
5103	2152
2076	355
3294	261
3294	647
3294	2769
3294	374
1205	3294
2098	3126
3125	2098
2098	1736
2714	1570
54	1570
3239	3239
2867	3294
3294	2294
5102	3294
3294	3679
3294	3806
54	4648
5189	3673
3267	3942
4766	1141
4766	481
4766	3284
3107	4766
4766	977
4157	4766
4193	4766
4766	93
4766	4328
4766	635
4766	1853
4242	4242
1220	4290
1906	794
4290	315
4593	11
4588	990
393	5172
4593	2355
4024	4909
4908	4024
4433	5112
2916	2916
382	387
379	387
535	1252
382	379
2912	3228
535	546
2232	4030
4030	1944
3116	2881
932	3116
4030	4973
3969	3600
1152	4030
4030	1171
3423	2414
3423	1933
1257	1257
1155	2131
3423	848
3423	4890
2459	3423
5169	3423
1741	4932
3094	94
3068	94
3654	3423
3978	44
3171	3978
3172	3172
4478	2615
4974	1822
4974	2700
1641	1624
3367	1798
4284	3217
5118	5118
1056	4878
4974	238
2232	3216
2500	3110
3216	3217
374	3216
265	832
2104	5135
4498	3094
247	3774
667	2414
1164	782
1164	3789
3789	3789
2882	3561
2882	4973
1252	4554
1663	2882
3204	2232
1817	3204
3204	3212
2740	3204
3206	3213
3213	3207
3213	2740
3304	3213
3216	2740
892	3216
2700	3213
3213	3217
3216	3212
3216	3206
3207	3216
3216	1347
2785	4963
1171	4428
4890	1157
43	5093
427	1297
413	3711
2177	1062
126	1062
1062	3386
2894	2661
979	4648
4648	2445
2710	2445
1252	2445
2445	1005
4429	2445
100	1171
1336	1196
3763	3631
2681	1332
2246	2693
2695	2246
2416	679
1689	2331
679	718
679	2643
5069	4036
2740	679
1851	4963
4429	4036
4786	4963
4963	1928
5118	4648
478	1301
2808	3583
4753	2808
3583	3598
4162	5069
1868	1868
3598	478
893	2329
3865	2448
2329	1633
3617	2329
4236	1347
1978	2329
3570	1301
1301	3789
2184	4121
4590	1707
1152	3190
3583	3190
252	3190
4712	2305
3585	3529
3570	3585
4921	2964
2964	2355
2964	1231
2645	4065
2645	2844
2439	2645
1715	758
1714	231
2501	4166
2793	3878
1142	3790
1076	1075
252	2501
2501	300
3887	2501
1183	2501
1261	2492
5024	4974
3245	3735
3304	3204
3878	3548
176	3548
5013	5049
2492	2537
1152	2266
2972	2266
712	3790
2266	2203
2448	2335
2448	2844
2266	2844
2448	3068
2581	2463
1760	608
3031	2501
2497	5119
4533	1281
3790	3790
1011	3890
4533	1923
928	2031
4420	2951
2031	4439
2031	851
2323	2031
2974	2031
2031	3585
2031	1888
3072	2500
3077	176
3753	3242
3072	4878
3242	1448
3242	266
1385	2952
1560	3242
1453	1679
794	1573
6	700
700	436
436	2349
3147	436
396	5118
3583	5055
4554	2031
2031	2305
2785	2031
1707	1712
3278	1780
1790	310
1807	1807
1674	3094
4514	1402
4521	1402
1402	4525
4523	1402
3458	4206
3458	132
2946	3157
1402	4759
1285	928
150	4615
2726	104
5055	2734
1402	4566
1888	1402
1402	2974
3035	1402
3563	1393
3563	1391
1643	3563
1645	3563
756	2531
3585	3414
3563	4364
3563	1054
4521	4600
266	4521
4296	3458
5082	4488
3563	1402
3563	1638
3617	4514
1402	4873
2500	3041
1152	4520
1016	880
3041	3041
1582	4520
460	4520
4520	1154
2268	4520
1215	2067
2033	708
4520	1663
4520	3483
2199	3342
2701	3342
901	4005
408	2837
5193	1988
2740	2656
2740	2232
2693	1749
3254	3255
3254	3254
405	3254
794	1988
749	751
4215	1652
4912	3254
3256	3254
880	958
2800	2170
3813	3501
752	4215
1421	1322
4431	930
3	4677
3197	3942
2916	3837
3837	2283
3837	4144
3576	4153
624	3362
3340	625
3979	625
3369	3070
3191	3369
3374	5119
4211	3508
2695	1749
1314	3044
3048	1314
2988	3278
4550	2988
2317	2988
2988	3578
2988	2980
2988	965
1420	1423
3075	1288
3303	2926
208	3071
4294	2534
2926	3666
3430	355
355	3432
3302	3972
3972	4853
1888	3972
3094	3972
3972	1825
3972	1868
3972	2796
3628	3972
3972	3592
3152	3972
3972	4319
3895	3972
3887	3887
3547	1075
3547	1076
3549	1080
2967	2797
2414	2797
2661	3988
730	2164
3983	5065
2500	3982
3070	3124
1525	2571
2844	3070
3124	2002
783	1344
4391	5051
1333	1765
1333	1767
1331	1765
1767	1331
1444	1944
1444	589
1444	3997
1444	1735
892	1189
3278	1252
1449	4870
1944	1449
1189	905
518	3818
815	4183
854	2034
662	4556
1070	4556
1736	4556
4556	4232
4723	4556
2501	4556
1564	4556
1934	4556
3226	1444
1143	4556
3301	4556
4556	800
4465	3342
3342	502
4561	3342
3342	4519
4429	3342
1152	3342
3342	1154
929	3342
445	4703
5184	5097
5175	3942
4835	4835
1637	3280
3697	3280
1164	4708
4724	4703
1164	309
309	478
3789	309
282	309
3578	4359
794	1014
4853	4853
4956	4956
4942	676
1166	676
2974	676
252	676
676	1843
282	283
676	1645
4870	676
2125	676
1189	676
676	783
676	1183
2323	676
676	4508
1766	676
1888	676
676	1032
1088	109
676	1112
676	2787
676	2967
52	676
676	2305
676	4202
4202	3961
3971	4773
54	3426
3961	3963
109	5167
3961	3414
4429	109
4285	109
1409	5171
4429	4671
4671	4973
2871	295
2871	2717
2536	1984
3971	1984
1984	1981
3340	3972
3464	3972
3972	3647
4910	3972
3972	486
2121	1821
4564	4564
652	1047
3505	655
1096	655
655	1520
655	5123
2058	4799
4969	4969
4969	3779
2416	4387
3	1383
1383	3445
1383	2810
373	1383
1383	3159
3413	277
277	4207
794	655
2974	2974
4564	616
156	2049
2974	1888
2313	755
36	2967
3022	3022
2313	2313
1215	3155
4387	3245
35	2840
3786	493
685	2599
2616	995
616	3957
2058	616
3191	2599
4932	2558
4675	295
516	295
1360	1597
2338	1360
2185	2558
1152	3329
3625	2109
1396	794
3428	2500
2481	3625
3790	1077
2059	452
260	1937
2915	1937
3320	156
915	3493
2668	4500
2668	3528
260	2915
3968	413
912	3807
3	3
4278	2750
2899	1985
1392	4108
1213	3774
1071	3168
345	1189
249	3950
11	4278
1066	260
1066	1117
1024	1066
1066	1645
1066	3194
1066	4825
1064	1066
1066	2530
4568	1164
326	3074
1881	1066
1066	2061
3278	3278
4089	2935
4120	3260
4429	4568
1903	3241
3163	4305
3358	3355
3466	990
3942	2823
767	2854
3955	1445
1446	2825
1298	3706
144	1066
3956	2765
263	1298
2545	1066
3873	1066
564	1066
1066	4380
300	5118
11	300
534	540
300	4773
2525	1353
4773	4639
2990	3711
1353	2302
515	2313
554	4074
4187	72
72	2442
4295	1841
1841	2394
3930	3358
4766	2433
1383	4429
4549	1383
2500	3099
2313	4754
64	1444
2188	5093
4823	4584
2680	4823
2178	4823
4823	396
4429	4823
4620	4823
133	4823
4826	2102
4826	2680
4826	2613
2459	4757
4757	1984
262	3089
4932	5189
4910	4059
4059	2735
1739	719
1739	3016
3942	3274
3728	4074
4318	1643
4318	4659
934	4583
3191	4891
321	1302
1008	3040
193	2681
3028	3028
3023	1302
2584	263
2711	2027
158	3240
3899	1453
4153	2558
4260	4261
4650	4650
5082	1347
1416	5082
4041	1736
3720	1736
475	1736
1736	2678
478	1645
2002	1892
4691	1736
1736	2495
4450	263
3963	4450
4285	4450
4450	5118
4556	388
310	3439
1294	985
383	4406
11	1460
2599	76
805	3408
3963	3431
4913	4478
4870	1043
296	244
4583	2838
2404	2873
532	1765
3790	1266
5118	2977
1390	1390
3035	4429
532	1766
532	1767
4870	1152
4870	4870
4973	3035
3035	4151
4636	4636
2034	1368
1297	5140
4650	4636
3994	1975
1749	870
1975	3200
68	1975
2355	2435
2435	3000
1356	565
2699	565
4910	4910
5140	2759
2435	2435
2435	3071
767	4607
2711	5112
2711	2710
4051	4051
4373	1445
4805	1458
2665	4370
1733	4051
3070	3941
3941	4249
505	4118
505	1881
3312	4429
2675	1287
2675	4607
1047	2254
4335	3688
2708	5119
4900	3899
4900	2160
3233	3233
564	505
1117	505
260	505
969	1416
2002	533
3076	3057
3233	3113
2661	536
3328	969
969	793
1832	1645
2503	2542
3038	2503
10	608
2503	1416
2355	11
3537	10
2787	11
3094	11
2315	1409
4248	1277
1756	1756
1409	4670
110	3345
1071	2368
3595	1008
3094	2678
516	516
1166	1166
886	265
1422	1422
1445	1445
2542	4605
3094	3094
3070	934
1252	1252
3206	3212
3124	932
326	326
1767	1766
3116	3124
3212	3207
1767	1767
5193	2213
1495	5193
3095	3095
3220	1052
3430	733
445	4724
4724	3525
2125	3525
1495	715
1495	1495
3790	2682
3052	1881
222	744
1502	3220
86	3525
912	912
3963	3964
3964	4202
4187	4213
2960	2961
1967	3919
670	1252
504	3116
3510	3510
49	4588
4622	4622
260	4622
442	4622
4622	3382
2902	1564
3930	3336
2080	2079
148	710
710	1538
1434	2059
2078	1434
4387	4119
3372	3220
3572	2710
2203	4119
3728	2916
3038	2710
1766	1766
1766	1331
2131	2131
3382	260
3515	3321
1204	1204
1855	758
2844	4145
1872	1298
1843	1843
2051	478
1164	2051
2435	1510
2051	877
3942	2890
1510	2500
2274	3607
1637	3607
3607	421
3607	1836
88	5058
3607	4429
5093	3103
1493	1965
1965	4543
4900	3695
839	1422
1658	839
1935	3482
1680	1189
3103	2717
945	3089
2681	2649
3159	922
1326	922
1045	478
4027	4599
2859	982
258	1731
1731	1422
3588	1731
130	3052
3416	1843
3366	4543
5093	4489
54	1731
147	564
3416	3382
2172	3416
1719	3416
1810	4558
5188	147
1881	147
3382	147
3977	927
957	5166
466	394
3035	4696
1310	5058
2862	1097
4080	2185
2185	3430
1663	466
4261	466
2862	4605
466	3134
466	478
466	4305
1298	466
466	4265
3982	1810
3982	2022
3982	1755
517	3982
3183	4848
4848	4849
3193	4849
3193	4848
3195	3840
3193	3195
3193	3181
4848	3192
3954	2699
2817	3954
2819	3954
1288	26
4292	4292
1773	3382
3038	1235
2916	3826
3919	3919
3919	1117
1285	3919
3919	3917
3982	4720
3982	176
4542	4542
1766	1334
3982	3112
1084	3982
3982	1624
3982	1392
2001	1054
1931	1054
1054	2696
2803	1054
904	2091
2939	904
652	2855
2406	2855
953	954
953	953
2132	3311
953	1479
2626	1369
2132	1746
2626	1062
2626	2787
3954	2700
4169	3120
4169	258
4169	259
3921	687
687	1167
721	687
687	5143
846	687
1054	3222
1054	3525
3550	1054
3547	1054
1054	3419
1054	3414
1054	3426
1074	2133
3313	4970
4539	3333
3273	2133
628	705
5062	4226
1117	3917
260	3917
2481	2467
4327	1279
620	4215
3410	2003
4884	4884
2478	1464
1235	1298
3704	2133
4820	3752
3033	4277
1767	1334
4355	4355
377	3486
1767	2973
2479	2479
2587	1414
1405	3917
3917	1967
660	5194
3917	1279
2973	4370
2804	3072
2434	2662
1298	3704
2256	1366
649	649
3985	3926
3143	1494
2172	4126
676	3364
1711	4119
3586	3059
4379	4605
2404	3744
3489	1192
4379	938
4140	2908
2133	4053
2321	3343
4564	2742
2756	1414
81	1326
1414	5009
2956	3116
2913	4215
3512	3512
1516	3512
4603	4602
2442	1027
3143	3922
3143	2461
2556	675
3119	3119
3119	4737
117	2080
3139	4215
3690	440
3692	440
3064	2096
3065	2096
2018	2300
2300	4697
977	2300
440	594
3580	2076
1167	2076
2076	2926
2076	721
2227	2076
4732	2076
2076	4920
3581	2076
1119	3259
4568	3344
2090	2549
3259	758
1397	4673
5	3699
930	4568
4568	4431
3295	5030
3295	5029
3294	2408
3294	1419
5032	3295
3295	5031
3295	5026
3295	5035
2213	4718
2213	4630
4716	2213
4719	2213
2213	3295
2213	4717
4247	2229
4250	2229
2229	2055
2229	4245
2229	2229
2229	2180
2229	1974
2182	2229
2707	1533
3325	2166
3295	3301
3301	1934
3301	2199
3301	2098
1083	2193
1082	2193
2193	2203
771	2196
2938	2196
2195	2549
877	2195
95	2195
529	2213
4868	2213
4626	2213
4920	2213
5047	4707
1190	4707
2513	4707
4487	3771
4487	4908
3912	4487
1817	3416
3917	3416
2037	5188
2038	5188
3797	2600
239	2600
1963	1958
491	139
2938	3528
2213	4183
4330	4625
1418	867
4330	4245
3327	4330
2193	4282
4269	4330
1083	4282
1082	4282
147	4323
147	3749
147	3917
2036	147
2667	1610
1773	2667
1066	2667
2667	1064
594	4067
3690	4067
1411	4067
4067	204
1665	1665
1759	1665
4067	3692
4067	3972
3599	3998
3923	443
1199	3998
3998	247
3923	2033
4067	2480
3925	3923
3923	1177
442	2037
4580	442
5188	442
442	442
5188	2036
4580	5188
2076	4954
442	2038
4954	349
2924	1665
1665	482
1760	1665
2460	349
4920	349
349	2227
4953	349
2609	4989
4989	2201
484	484
1478	3259
2123	4848
2123	3546
2123	283
2123	282
3224	1944
2088	161
4878	4881
4878	4876
3477	2088
2087	2088
1193	2088
2881	2088
4881	5118
5088	3029
5115	5115
3147	5115
4878	4880
4878	5118
4876	4881
4880	4881
2619	4192
3564	4192
1595	4192
54	4192
5115	1974
1110	1111
4767	4766
842	4767
4924	4878
4987	4920
4920	4625
4630	4920
2227	4920
977	1162
258	204
204	977
3978	4397
3978	4681
4202	3978
4125	233
3147	5085
4931	4881
4931	4878
4881	4924
1075	2123
2123	1080
1076	2123
2123	1074
1088	2123
2123	1085
3698	1941
3730	2123
2123	3549
3547	2123
3525	2123
2123	3550
2657	2123
3342	2123
2123	2335
2123	2534
1974	2349
3147	2349
2349	2889
4827	2349
2889	2350
2350	1974
4908	3771
3327	5074
4711	3771
3033	3771
3570	3771
3771	3585
3180	3771
3771	3564
3771	3466
3771	3869
3771	4489
4389	4361
2423	1603
2229	2423
2180	2423
4044	2423
3891	1413
1419	3300
2408	1419
2986	1419
2795	176
2795	3077
76	374
3055	3441
4652	1837
1837	4848
4358	153
4848	817
4848	1000
817	1000
2940	771
2964	2786
1555	1720
4358	4358
4626	4920
3969	3419
3969	2337
2938	771
4626	3608
4626	721
4723	4626
2098	4626
3864	4096
4096	3861
3618	4626
1382	4096
4096	1837
1167	4096
4096	4020
824	4096
5119	3419
242	239
3712	4096
3692	4096
3618	608
1993	2353
2786	4931
3608	608
1362	4868
1671	4868
1032	1362
1047	1362
4848	1533
314	1533
98	439
3193	1533
96	4457
2122	96
96	1352
96	1417
5074	5157
96	96
3618	1342
5076	5157
3429	3963
3061	40
3585	40
4711	40
40	3033
40	3100
2619	40
40	3912
2383	40
4909	40
4753	40
4424	2645
4424	4065
4431	4431
4849	2875
4848	2875
2401	2875
3195	2875
3188	2875
2875	3186
652	1032
654	633
3193	2875
2399	2875
4986	755
3218	4986
2227	4987
1959	4987
1371	1371
3284	4986
4986	3560
4986	4986
654	1974
1974	4247
3089	755
5085	1974
4827	1974
3147	1974
4245	1974
3382	1974
5074	258
3957	4766
2204	1974
3327	3327
4176	4766
4766	1461
4766	258
3394	4766
4766	3565
3089	2844
745	3565
3284	3565
3289	842
4766	4190
3289	3284
3289	4766
2877	2877
4190	2877
2841	608
2841	1671
979	1391
1393	979
1332	979
5157	979
409	3071
3071	2965
1547	1441
1441	1549
608	2839
3071	2841
3071	2839
3071	654
2458	484
26	2458
2458	43
2458	4064
1441	26
4064	26
43	4064
43	26
2012	4064
2012	2458
43	2012
2012	26
5121	2012
605	2012
604	2012
484	2012
3529	4908
4908	3912
4712	4908
1590	4908
4908	2031
3869	4908
385	385
382	381
4908	3972
4908	2701
1796	4908
4908	1270
247	4908
4908	40
4908	3745
2329	4908
2940	2196
3180	4192
2128	4247
4415	2459
2128	654
4655	2128
1062	4723
2098	4723
1083	1082
2442	4673
300	4673
4673	4681
308	4673
4190	4673
3598	2031
3598	5055
3912	4909
3529	2871
3529	3086
2031	3529
3478	3529
3529	3912
247	3529
3570	3529
1806	3525
3550	1806
1397	5157
2518	334
4652	5157
5157	1344
5157	4675
5157	4674
3598	3130
3598	2954
3570	3598
3598	3585
3598	2383
3529	3598
1806	3547
3419	1806
2337	4973
4973	1449
2770	1479
2118	4678
2201	654
3147	654
654	654
654	2609
5157	1589
5157	5157
5157	4673
2233	5157
4470	4470
1313	4470
4441	4442
309	4470
2329	3060
3033	2329
3130	2329
4711	2329
2329	1590
2581	2329
2329	3598
3100	2329
3714	3714
2481	3692
3692	1411
3692	594
4712	2329
2329	3478
3475	2329
1560	4107
80	56
4827	5085
4760	3068
3068	2987
2447	2443
2447	2446
2447	4055
2447	4158
2447	1313
1311	2447
3076	2447
2447	3072
2370	1775
2448	2449
2446	2443
4472	2447
150	1759
608	1759
3996	3996
2581	1449
2201	1760
2609	1760
1759	2201
1759	2609
2447	2243
2243	4055
2243	2241
2243	2244
2337	4231
3068	3068
3723	2243
3723	2241
2408	2408
5019	2408
2409	2077
2408	2409
5019	2409
2409	2412
5019	2386
2409	2409
3383	2501
2410	5019
2501	2098
2501	1190
2497	1190
1190	2513
3996	330
2496	1190
4868	4655
2536	1683
2371	1683
823	823
799	798
4534	1342
2406	2406
1218	2406
2406	1220
2406	1205
1220	1218
1205	1218
1218	4568
1220	4568
2077	2408
2412	2408
608	873
2201	608
259	259
481	4628
1724	4628
1062	4556
1553	3261
3757	3261
1286	3263
3344	2889
4824	3344
3344	4825
3344	4818
4821	3344
4814	3344
3344	4815
4309	4300
4309	4305
3458	4309
4309	3452
3452	4305
4300	4305
4300	3452
3458	4305
4350	4294
4300	3458
3452	4350
4294	3454
3452	3457
3452	3458
4778	1590
1394	1590
3255	3237
4848	3915
749	752
752	2337
4848	283
4187	4110
4848	2115
4848	1159
4110	4211
3492	658
4110	4188
4213	4110
3195	3188
3186	3188
3188	3193
3186	3193
2122	2125
2122	2086
2086	2125
2234	943
4579	893
883	881
881	4323
1817	881
882	2308
3382	2050
893	2065
893	968
494	139
2227	2460
2063	2060
3147	4827
4472	1313
1311	3072
1311	3076
2619	2031
2982	2982
2982	5010
2982	5009
2988	2988
1014	1705
1031	4361
3449	842
2895	76
2031	3100
2031	3033
2031	3583
1705	1013
3432	733
150	3432
2982	5011
4534	3432
4306	3926
4848	3188
5087	3432
5098	935
1286	3079
2986	1282
1288	2888
1314	1286
4190	4190
4178	4766
2284	2369
5161	2284
81	1720
3993	3217
1721	1612
81	1612
57	25
1721	1720
4283	4283
57	81
3217	4489
3206	3217
535	3217
3217	4902
4105	3217
3217	153
3397	3217
3217	1570
4856	3723
4855	3723
4858	3723
3723	4857
3725	3723
3725	4864
3721	3725
3725	4861
3814	4105
4864	3669
1580	4866
4866	1583
4866	4864
4866	4866
4906	4866
4851	3723
4245	3745
4283	330
3180	3745
1595	3180
3180	3478
4652	3180
958	4044
3180	2871
2031	4711
4711	2871
1794	4712
1794	4909
1794	1110
1111	1794
4283	57
81	4283
3999	4627
1332	4711
4711	1794
3745	4711
2645	4711
4652	4711
3135	4711
3478	4711
3033	3912
4711	3912
4712	3912
3972	3912
3092	2549
3131	2549
3999	3131
3131	3092
5031	4615
5031	3265
5030	5031
5029	5031
5030	5032
5029	5032
5026	5032
5032	5035
3414	3429
3429	3426
3429	2337
2797	2797
5031	5026
5031	5035
5032	5031
2337	5119
3478	3135
2701	3972
3745	3585
3478	3190
2221	2797
2797	4550
3869	4489
2337	2803
3745	3564
3100	4191
3564	4191
1332	3564
1332	3585
1796	3585
3972	3564
3972	4191
2818	3795
4668	2818
3610	3795
3610	2818
2820	4668
2820	2818
3610	2820
2820	3795
2809	4668
2809	2818
3610	2809
2809	3795
2811	3795
4668	2811
2820	2809
3610	2811
3610	2813
2811	2809
2811	2820
2811	2818
2820	2813
2813	2818
2813	4668
2813	3795
5030	5026
5029	5030
2811	2813
2809	2813
5035	5026
5029	5035
5030	5035
5029	5026
3563	3563
409	2484
654	409
1450	3609
1450	310
1444	3227
1110	4778
2337	1110
4778	1111
2337	1111
1119	3052
5012	1119
1119	2897
89	1119
90	1119
758	1119
977	258
130	1119
771	1041
976	977
1393	771
150	771
771	3563
771	1391
771	915
397	771
2201	633
3657	2201
4662	3194
482	2201
1646	4391
3525	3429
3206	153
3206	3551
3212	5044
4134	3212
3206	1494
892	3206
3211	3206
3206	3204
3206	4407
3207	3206
3215	3206
3206	638
3207	1067
3207	3577
342	3206
153	3207
1788	3207
3207	4407
3215	3207
2990	3207
3204	4680
3204	2537
3204	3651
4130	3204
3679	3204
5070	3204
4996	3204
3204	4083
3909	3204
4165	3204
2208	3204
3204	4500
321	3204
3204	4493
3204	2631
2309	3204
775	3204
3156	3204
4407	3204
1517	3204
3204	221
3450	3204
3306	3204
3880	3204
1788	3204
3845	153
153	3118
153	2845
4615	153
3318	153
1596	153
153	820
153	2430
2233	153
4628	252
153	1134
252	252
252	936
1507	252
517	252
2802	252
252	2898
3887	252
252	1550
2233	3475
3543	2233
2017	2233
5125	2233
2233	2779
2233	544
2233	3201
4657	2233
1725	2233
2233	2514
4104	2233
3829	2233
2233	2802
4075	2233
2940	2233
2898	2233
2233	3222
4449	2233
2233	4602
2233	1220
2233	823
3345	2233
1020	2233
2233	3986
2140	3212
4848	139
594	4063
1411	4063
4063	4067
2233	1973
2931	2233
2233	4871
1591	4295
1643	4295
3270	2727
2727	4081
4169	4732
4169	1231
4850	4044
3659	4295
4689	2569
4297	1143
656	1143
4921	1143
3626	3925
4126	4836
852	4126
3530	4126
2778	356
1135	349
355	2164
356	4732
2068	349
575	1143
349	2200
349	3383
3278	355
355	730
4615	4954
355	1138
355	5019
2166	355
4550	355
355	1153
654	3217
1087	3217
5118	3217
1703	3217
3217	4543
3217	3587
3217	4531
388	3217
2339	3217
3217	214
3217	1454
3227	3217
3217	4008
447	3217
3217	2646
1347	3217
2537	3216
3075	3216
3358	3216
936	3216
5187	3216
252	3216
3216	153
4902	3216
4314	3217
3217	1732
1280	3217
1341	3217
2924	3217
919	3217
3217	342
3217	3611
3216	4122
134	3216
3309	3216
1951	3216
3216	4407
2400	3216
5027	3216
